,age,marital,education,default,housing,loan,contact,month,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,y,pcall,age2,young_student,rejecter,old_retired,is_mon_fri
234,52,1,2,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,144,0,0,0,1
235,44,1,1,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,16,0,0,0,1
236,56,1,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,256,0,1,0,1
237,48,1,1,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,64,0,0,0,1
238,33,1,1,1,0,1,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,49,0,1,0,1
239,43,1,2,1,0,1,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,9,0,0,0,1
240,57,1,1,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,289,0,0,1,1
241,36,0,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,16,0,0,0,1
242,34,1,2,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,36,0,0,0,1
243,34,0,0,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,36,0,1,0,1
244,30,1,2,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,100,0,0,0,1
245,33,1,0,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,49,0,1,0,1
246,32,0,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,64,0,0,0,1
247,36,0,1,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,16,0,0,0,1
248,36,0,1,0,0,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,16,0,1,0,1
249,33,0,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,49,0,1,0,1
250,40,1,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,0,0,0,0,1
251,41,1,0,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,1,0,1,0,1
252,51,1,0,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,121,0,1,0,1
253,36,1,1,0,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,16,0,0,0,1
254,28,1,0,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,144,0,1,0,1
255,53,1,1,0,1,1,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,169,0,1,0,1
256,58,1,0,1,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,324,0,1,0,1
257,45,1,0,0,0,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,25,0,0,0,1
258,43,1,0,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,9,0,0,0,1
259,33,1,1,0,0,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,49,0,0,0,1
260,33,1,1,0,0,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,49,0,0,0,1
261,27,0,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,169,0,1,0,1
262,42,1,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,4,0,0,0,1
263,43,1,0,0,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,9,0,0,0,1
264,42,1,2,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,4,0,0,0,1
265,27,0,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,169,0,1,0,1
266,34,0,2,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,36,0,0,0,1
267,31,0,2,1,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,81,1,0,0,1
268,54,1,2,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,196,0,0,0,1
269,40,1,0,1,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,0,0,0,0,1
270,52,1,1,1,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,144,0,0,0,1
271,47,1,2,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,49,0,0,0,1
272,49,1,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,81,0,0,0,1
273,32,0,1,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,64,0,0,0,1
274,49,0,1,1,1,1,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,81,0,0,0,1
275,50,1,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,100,0,1,0,1
276,34,1,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,36,0,1,0,1
277,55,1,0,1,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,225,0,1,0,1
278,47,0,0,0,0,0,1,9.52995706295831,4,0,0,0,1.1,93.994,-36.4,0,0,49,0,0,0,1
279,51,1,1,0,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,121,0,0,0,1
280,47,1,0,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,49,0,1,0,1
281,56,1,0,0,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,256,0,0,0,1
282,53,1,0,0,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,169,0,0,0,1
283,36,1,0,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,16,0,1,0,1
284,42,1,0,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,4,0,1,0,1
285,44,1,0,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,16,0,1,0,1
286,39,1,0,0,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,1,0,1,0,0,0,1
287,37,0,1,0,1,1,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,9,0,0,0,1
288,60,1,0,1,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,400,0,1,0,1
289,36,1,1,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,16,0,1,0,1
290,42,1,2,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,4,0,0,0,1
291,31,1,1,0,1,1,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,81,0,0,0,1
292,53,1,1,1,0,1,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,169,0,0,0,1
293,45,1,0,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,25,0,1,0,1
294,37,0,1,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,9,0,0,0,1
295,47,1,1,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,49,0,0,0,1
296,49,1,1,0,0,1,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,81,0,1,0,1
297,36,1,2,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,16,0,0,0,1
298,35,1,1,0,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,25,0,1,0,1
299,38,1,0,1,0,0,1,9.52995706295831,4,0,0,0,1.1,93.994,-36.4,0,0,4,0,0,0,1
300,38,0,1,1,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,4,0,1,0,1
301,50,1,1,1,0,1,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,100,0,1,0,1
302,59,1,1,1,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,361,0,0,1,1
303,43,1,0,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,9,0,0,0,1
304,42,1,1,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,4,0,0,0,1
305,40,1,0,1,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,0,0,0,0,1
306,46,1,0,1,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,36,0,1,0,1
307,57,1,0,0,1,1,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,289,0,0,0,1
308,42,1,2,0,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,4,0,0,0,1
309,41,1,0,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,1,0,1,0,1
310,54,1,2,0,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,196,0,0,0,1
311,27,0,2,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,169,0,0,0,1
312,36,1,1,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,16,0,0,0,1
313,58,1,1,1,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,324,0,1,0,1
314,40,1,2,1,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,0,0,0,0,1
315,34,0,0,1,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,36,0,0,0,1
316,33,1,1,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,49,0,0,0,1
317,56,1,0,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,256,0,0,1,1
318,42,1,0,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,4,0,1,0,1
319,43,1,1,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,9,0,1,0,1
320,54,0,0,0,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,196,0,0,0,1
321,53,0,0,0,1,1,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,169,0,0,0,1
322,42,0,0,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,4,0,0,0,1
323,40,1,0,1,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,0,0,1,0,1
324,54,1,1,0,1,1,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,196,0,0,0,1
325,40,0,1,0,0,0,1,9.52995706295831,4,0,0,0,1.1,93.994,-36.4,0,0,0,0,0,0,1
326,26,0,2,0,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,196,0,0,0,1
327,33,1,1,0,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,49,0,0,0,1
328,35,1,0,1,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,25,0,1,0,1
329,36,1,1,0,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,16,0,0,0,1
330,29,0,1,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,121,0,1,0,1
331,36,1,0,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,16,0,1,0,1
332,35,1,1,0,1,0,1,9.52995706295831,5,0,0,0,1.1,93.994,-36.4,0,0,25,0,0,0,1
333,50,0,2,0,0,1,1,9.52995706295831,5,0,0,0,1.1,93.994,-36.4,0,0,100,0,0,0,1
334,46,1,1,1,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,36,0,1,0,1
335,49,1,1,0,1,0,1,9.52995706295831,4,0,0,0,1.1,93.994,-36.4,0,0,81,0,1,0,1
336,42,0,1,1,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,4,0,0,0,1
337,36,0,1,0,1,1,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,16,0,1,0,1
338,55,1,0,1,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,225,0,1,0,1
339,41,1,2,1,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,1,0,0,0,1
340,57,1,1,1,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,289,0,0,0,1
341,32,0,1,0,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,64,0,1,0,1
342,49,1,0,0,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,81,0,0,0,1
343,57,1,0,1,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,289,0,0,0,1
344,58,1,0,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,324,0,1,0,1
345,52,1,1,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,144,0,0,0,1
346,50,1,1,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,100,0,1,0,1
347,41,0,0,1,1,0,1,9.52995706295831,4,0,0,0,1.1,93.994,-36.4,0,0,1,0,1,0,1
348,33,1,2,0,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,49,0,1,0,1
349,57,1,0,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,289,0,1,0,1
350,48,1,0,1,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,64,0,1,0,1
351,55,1,1,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,225,0,0,0,1
352,38,1,2,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,4,0,0,0,1
353,38,1,1,0,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,4,0,1,0,1
354,53,1,2,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,169,0,0,0,1
355,43,0,2,0,0,0,1,9.52995706295831,4,0,0,0,1.1,93.994,-36.4,0,0,9,0,0,0,1
356,36,0,1,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,16,0,1,0,1
357,32,1,0,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,64,0,1,0,1
358,33,1,0,0,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,49,0,1,0,1
359,58,1,0,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,324,0,1,0,1
360,40,1,1,1,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,0,0,0,0,0
361,57,1,2,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,289,0,0,0,0
362,45,1,1,0,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,25,0,0,0,0
363,42,1,0,1,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,4,0,1,0,0
364,46,1,2,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,36,0,0,0,0
365,36,1,2,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,16,0,0,0,0
366,41,1,1,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,1,0,0,0,0
367,57,1,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,289,0,0,0,0
368,49,1,0,1,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,81,0,1,0,0
369,56,1,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,256,0,0,0,0
370,37,1,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,9,0,1,0,0
371,37,1,0,0,0,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,9,0,1,0,0
372,46,0,1,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,36,0,0,0,0
373,22,0,0,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,324,0,1,0,0
374,43,1,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,9,0,1,0,0
375,49,1,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,81,0,1,0,0
376,41,1,0,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,1,0,0,0,0
377,38,0,2,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,4,0,0,0,0
378,33,1,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,49,0,0,0,0
379,49,1,2,0,1,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,81,0,0,0,0
380,30,0,0,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,100,0,1,0,0
381,33,1,0,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,49,0,0,0,0
382,34,0,2,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,36,0,0,0,0
383,30,0,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,100,1,0,0,0
384,59,1,0,1,1,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,361,0,0,0,0
385,59,1,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,361,0,0,0,0
386,41,1,2,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,1,0,0,0,0
387,48,1,0,1,1,1,1,9.52995706295831,4,0,0,0,1.1,93.994,-36.4,0,0,64,0,0,0,0
388,28,0,0,1,1,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,1,0,144,0,0,0,0
389,44,1,1,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,1,0,16,0,1,0,0
390,59,1,2,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,361,0,0,1,0
391,50,1,1,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,100,0,0,0,0
392,35,1,2,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,25,0,0,0,0
393,42,1,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,4,0,0,0,0
394,45,1,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,25,0,0,0,0
395,36,1,1,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,16,0,0,0,0
396,56,1,1,1,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,256,0,1,0,0
397,29,1,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,121,0,1,0,0
398,41,1,2,0,1,1,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,1,0,0,0,0
399,42,1,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,4,0,1,0,0
400,52,0,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,144,0,1,0,0
401,48,1,1,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,64,0,1,0,0
402,31,1,1,1,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,81,0,1,0,0
403,43,1,2,1,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,9,0,0,0,0
404,36,1,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,16,0,1,0,0
405,42,1,2,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,4,0,1,0,0
406,52,1,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,144,0,1,0,0
407,39,1,1,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,1,0,0,0,0
408,36,1,1,0,0,1,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,16,0,1,0,0
409,42,1,0,1,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,4,0,1,0,0
410,41,1,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,1,0,0,0,0
411,55,1,0,0,0,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,225,0,0,0,0
412,30,1,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,100,0,1,0,0
413,57,1,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,289,0,0,1,0
414,45,1,0,1,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,25,0,1,0,0
415,51,1,0,1,1,1,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,121,0,1,0,0
416,39,0,0,1,1,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,1,0,0,0,0
417,47,1,1,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,49,0,0,0,0
418,27,1,1,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,169,0,1,0,0
419,34,0,2,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,36,0,0,0,0
420,57,1,0,1,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,289,0,1,0,0
421,43,1,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,9,0,1,0,0
422,49,1,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,81,0,1,0,0
423,39,1,2,1,0,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,1,0,0,0,0
424,38,1,0,1,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,4,0,1,0,0
425,49,1,0,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,81,0,1,0,0
426,58,1,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,324,0,0,0,0
427,43,1,1,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,9,0,0,0,0
428,50,1,0,1,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,100,0,0,0,0
429,31,1,1,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,81,0,1,0,0
430,43,1,2,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,9,0,0,0,0
431,43,1,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,9,0,0,0,0
432,30,0,2,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,100,0,0,0,0
433,27,0,1,0,1,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,169,0,1,0,0
434,51,1,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,121,0,1,0,0
435,37,1,1,0,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,9,0,0,0,0
436,46,1,0,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,36,0,0,0,0
437,35,1,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,25,0,1,0,0
438,47,1,2,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,49,0,0,0,0
439,46,1,0,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,36,0,0,0,0
440,40,1,1,1,0,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,0,0,0,0,0
441,26,1,2,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,196,0,0,0,0
442,32,1,0,1,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,64,0,1,0,0
443,45,1,2,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,25,0,0,0,0
444,34,1,0,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,36,0,0,0,0
445,47,1,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,49,0,1,0,0
446,42,1,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,1,0,4,0,0,0,0
447,57,1,0,1,0,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,289,0,0,0,0
448,57,1,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,289,0,0,0,0
449,38,1,0,0,0,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,4,0,1,0,0
450,57,1,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,289,0,0,0,0
451,28,0,0,1,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,144,1,0,0,0
452,60,1,2,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,400,0,0,0,0
453,48,1,2,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,64,0,0,0,0
454,47,1,1,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,49,0,0,0,0
455,40,1,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,0,0,0,0,0
456,51,1,1,1,1,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,121,0,0,0,0
457,48,0,0,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,64,0,0,0,0
458,54,1,0,0,0,0,1,9.52995706295831,2,0,0,0,1.1,93.994,-36.4,0,0,196,0,0,0,0
459,40,1,0,0,0,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,0,0,1,0,0
460,44,0,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,16,0,0,0,0
461,42,1,1,0,0,0,1,9.52995706295831,4,0,0,0,1.1,93.994,-36.4,0,0,4,0,0,0,0
462,52,1,2,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,144,0,0,0,0
463,31,0,0,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,81,0,1,0,0
464,32,1,1,0,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,64,0,1,0,0
465,44,1,1,0,1,1,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,16,0,0,0,0
466,39,1,0,1,0,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,1,0,0,0,0
467,57,1,1,1,1,0,1,9.52995706295831,3,0,0,0,1.1,93.994,-36.4,0,0,289,0,0,0,0
468,52,1,0,0,1,0,1,9.52995706295831,1,0,0,0,1.1,93.994,-36.4,0,0,144,0,0,0,0
